2020-03-09 19:27:29.948189,38.56011,-121.77882,3.55584,0.8,8
2020-03-09 19:27:30.948215,38.56011,-121.77883,2.79652,1.2,8
2020-03-09 19:27:31.948200,38.56011,-121.77884,2.83356,0.9,8
2020-03-09 19:27:32.948209,38.56011,-121.77885,2.88912,0.7,8
2020-03-09 19:27:33.948237,38.56011,-121.77887,3.7966,0.7,8
2020-03-09 19:27:34.948221,38.56011,-121.77888,4.5374,0.5,8
2020-03-09 19:27:35.948212,38.56011,-121.7789,3.96328,0.4,8
2020-03-09 19:27:36.948226,38.56011,-121.77892,5.48192,-0.1,8
2020-03-09 19:27:37.948218,38.56011,-121.77894,5.79676,-0.3,8
2020-03-09 19:27:38.948253,38.56012,-121.77896,6.2968,-0.5,8
2020-03-09 19:27:39.948242,38.56012,-121.77897,5.22264,-0.7,8
2020-03-09 19:27:40.948223,38.56013,-121.77899,6.07456,-0.7,8
2020-03-09 19:27:41.948240,38.56014,-121.779,5.7412,-0.6,8
2020-03-09 19:27:42.948239,38.56015,-121.77901,4.79668,-0.4,8
2020-03-09 19:27:43.948232,38.56015,-121.77902,3.0558,0.0,8
2020-03-09 19:27:44.948258,38.56016,-121.77903,4.0744,0.5,8
2020-03-09 19:27:45.948251,38.56017,-121.77903,4.01884,0.7,8
2020-03-09 19:27:46.948282,38.56017,-121.77903,4.22256,0.9,8
2020-03-09 19:27:47.948288,38.56018,-121.77903,4.3522,1.1,8
2020-03-09 19:27:48.948294,38.56019,-121.77904,2.85208,1.8,8
2020-03-09 19:27:49.948293,38.5602,-121.77904,4.09292,2.0,8
2020-03-09 19:27:50.948287,38.56021,-121.77904,5.29672,2.5,8
2020-03-09 19:27:51.948302,38.56023,-121.77904,4.4448,3.0,8
2020-03-09 19:27:52.948300,38.56024,-121.77904,5.14856,3.4,8
2020-03-09 19:27:53.948296,38.56025,-121.77904,5.59304,3.4,8
2020-03-09 19:27:54.948325,38.56027,-121.77903,4.27812,2.9,8
2020-03-09 19:27:55.948311,38.56029,-121.77903,6.96352,2.9,8
2020-03-09 19:27:56.948376,38.5603,-121.77903,6.07456,3.0,8
2020-03-09 19:27:57.948328,38.56031,-121.77903,5.68564,3.1,8
2020-03-09 19:27:58.948327,38.56033,-121.77903,5.1856,3.9,8
2020-03-09 19:27:59.948338,38.56034,-121.77904,5.05596,5.3,8
2020-03-09 19:28:00.948333,38.56036,-121.77905,5.22264,6.3,8
2020-03-09 19:28:01.948372,38.56037,-121.77905,5.22264,7.0,8
2020-03-09 19:28:02.948363,38.56039,-121.77905,5.94492,7.5,7
2020-03-09 19:28:03.948357,38.5604,-121.77906,6.55608,7.7,7
2020-03-09 19:28:04.948422,38.56041,-121.77907,4.66704,8.0,7
2020-03-09 19:28:05.948367,38.56043,-121.77907,5.66712,8.1,7
2020-03-09 19:28:06.948384,38.56044,-121.77908,5.24116,8.2,7
2020-03-09 19:28:07.948380,38.56046,-121.77908,6.42644,8.2,7
2020-03-09 19:28:08.948378,38.56047,-121.77908,5.63008,8.3,7
2020-03-09 19:28:09.948430,38.56049,-121.77908,6.019,8.6,7
2020-03-09 19:28:10.948394,38.5605,-121.77908,6.16716,9.0,7
2020-03-09 19:28:11.948410,38.56052,-121.77908,5.35228,9.4,6
2020-03-09 19:28:12.948412,38.56053,-121.77908,5.6486,9.4,6
2020-03-09 19:28:13.948418,38.56055,-121.77908,8.01916,10.0,7
2020-03-09 19:28:14.948430,38.56056,-121.77908,5.81528,10.2,7
2020-03-09 19:28:15.948419,38.56057,-121.77909,5.87084,9.5,7
2020-03-09 19:28:16.948430,38.56058,-121.77909,5.3708,10.2,7
2020-03-09 19:28:17.948448,38.5606,-121.77908,5.96344,11.1,7
2020-03-09 19:28:18.948453,38.56061,-121.77908,6.22272,11.5,7
2020-03-09 19:28:19.948490,38.56063,-121.77907,7.55616,11.6,7
2020-03-09 19:28:20.948460,38.56064,-121.77905,6.07456,12.1,7
2020-03-09 19:28:21.948473,38.56065,-121.77904,5.96344,12.4,7
2020-03-09 19:28:22.948470,38.56066,-121.77902,6.37088,12.4,7
2020-03-09 19:28:23.948472,38.56066,-121.779,6.09308,12.2,7
2020-03-09 19:28:24.948497,38.56067,-121.77898,5.2782,12.1,7
2020-03-09 19:28:25.948498,38.56067,-121.77897,4.77816,12.0,7
2020-03-09 19:28:26.948518,38.56067,-121.77895,5.093,11.8,7
2020-03-09 19:28:27.948506,38.56068,-121.77894,5.25968,11.8,7
2020-03-09 19:28:28.948504,38.56068,-121.77891,5.51896,11.7,7
2020-03-09 19:28:29.948528,38.56068,-121.7789,5.38932,11.6,7
2020-03-09 19:28:30.948512,38.56068,-121.77888,5.4634,11.5,7
2020-03-09 19:28:31.948544,38.56068,-121.77886,5.29672,11.3,7
2020-03-09 19:28:32.948531,38.56068,-121.77884,3.7966,11.3,7
2020-03-09 19:28:33.948553,38.56069,-121.77882,5.01892,11.2,7
2020-03-09 19:28:34.948559,38.56069,-121.7788,6.14864,11.2,7
2020-03-09 19:28:35.948600,38.56069,-121.77878,4.88928,11.0,7
2020-03-09 19:28:36.948556,38.56069,-121.77876,5.20412,10.8,7
2020-03-09 19:28:37.948555,38.56069,-121.77874,5.38932,10.7,7
2020-03-09 19:28:38.948565,38.56069,-121.77872,5.20412,10.6,7
2020-03-09 19:28:39.948580,38.56069,-121.7787,4.83372,10.6,7
2020-03-09 19:28:40.948604,38.56068,-121.77868,6.1116,10.6,7
2020-03-09 19:28:41.948579,38.56068,-121.77866,6.05604,10.6,7
2020-03-09 19:28:42.948587,38.56068,-121.77864,5.57452,10.5,7
2020-03-09 19:28:43.948594,38.56068,-121.77862,5.87084,10.5,7
2020-03-09 19:28:44.948609,38.56068,-121.7786,6.37088,10.3,7
2020-03-09 19:28:45.948597,38.56068,-121.77858,6.83388,10.3,7
2020-03-09 19:28:46.948602,38.56068,-121.77855,5.63008,10.3,7
2020-03-09 19:28:47.948607,38.56068,-121.77854,5.66712,10.3,7
2020-03-09 19:28:48.948624,38.56068,-121.77852,5.093,10.4,7
2020-03-09 19:28:49.948633,38.56068,-121.7785,5.31524,10.4,7
2020-03-09 19:28:50.948634,38.56068,-121.77848,5.4634,10.3,7
2020-03-09 19:28:51.948634,38.56068,-121.77846,5.70416,10.2,7
2020-03-09 19:28:52.948626,38.56068,-121.77844,5.87084,10.2,7
2020-03-09 19:28:53.948633,38.56068,-121.77842,5.68564,10.1,7
2020-03-09 19:28:54.948651,38.56067,-121.7784,6.3894,10.0,7
2020-03-09 19:28:55.948649,38.56067,-121.77838,5.01892,9.8,7
2020-03-09 19:28:56.948672,38.56067,-121.77836,6.18568,9.7,7
2020-03-09 19:28:57.948665,38.56067,-121.77834,5.42636,9.6,7
2020-03-09 19:28:58.948670,38.56067,-121.77832,5.61156,9.5,7
2020-03-09 19:28:59.948694,38.56066,-121.77831,3.87068,9.3,7
2020-03-09 19:29:00.948684,38.56066,-121.77829,4.75964,9.1,7
